,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp,mass_H2O,Mn,Fe,B,Cl,Na,S(6),Ca,K,Mg,Sr,Ba,Li,Anhydrite,d_Anhydrite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Barite,d_Barite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Goergeyite,d_Goergeyite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Huntite,d_Huntite,Kainite,d_Kainite,Kieserite,d_Kieserite,Labile_S,d_Labile_S,Leonhardite,d_Leonhardite,Leonite,d_Leonite,Magnesite,d_Magnesite,MgCl2_2H2O,d_MgCl2_2H2O,MgCl2_4H2O,d_MgCl2_4H2O,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Pentahydrite,d_Pentahydrite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Schoenite,d_Schoenite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Thenardite,d_Thenardite,Teepleite,d_Teepleite,si_Anhydrite,si_Aragonite,si_Arcanite,si_Artinite,si_Barite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_Calcite,si_Carnallite,si_Celestite,si_Dolomite,si_Epsomite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Goergeyite,si_Gypsum,si_Halite,si_Hexahydrite,si_Huntite,si_Kainite,si_Kieserite,si_Labile_S,si_Leonhardite,si_Leonite,si_Magnesite,si_MgCl2_2H2O,si_MgCl2_4H2O,si_Mirabilite,si_Natron,si_Nesquehonite,si_Pentahydrite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Schoenite,si_Sylvite,si_Syngenite,si_Thenardite,si_Teepleite
15,1,              transp,12,0.973667,47.356,12,8.155165862174,0.2679073964447,7.900692901189,24.99987792829,15.59187242015,6.558257352081e-09,1.324246452443e-07,0.0001463906867289,0.8221808491969,0.8408214244173,0.115277777637,0.02157565755502,0.00906459686643,0.0797396047779,0.0001115359104894,9.431203990156e-08,3.867699069045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002095030240336,0.002095030240336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3229059016751,-999.999,-4.826006714786,-999.999,-0.215962112576,-7.04055875694,-4.302515545904,-2.568172878215,-999.999,-999.999,-9.44289408551,-0.2155462845601,-999.999,-2.175891745726,-999.999,-7.587860430791,-1.889196677676,-0.2209134392883,0.0,-2.132879523402,-2.442761240377,-999.999,-6.349444590513,-3.677342511954,-4.259063454619,-3.097245088604,-6.71072975215,-999.999,-16.95195326089,-9.399766940084,-1.557094600529,-999.999,-999.999,-2.712427365556,-999.999,-6.067681170477,-8.90081633905,-6.388094306054,-3.472727003436,-4.862827268504,-2.365007491032,-7.443033357677
16,1,              transp,12,0.973667,51.3023,13,8.155171468844,0.2679006163791,7.900692901189,24.9991455033,15.59187212668,6.558269389863e-09,1.324248883118e-07,0.0001463909554313,0.8221823583225,0.840822967758,0.1152778207241,0.02157552865052,0.009064613504636,0.07973975114117,0.0001115361152153,9.431221301276e-08,3.867706168265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005239872492345,0.003144842252009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3229148148961,-999.999,-4.825993418457,-999.999,-0.2159511115877,-7.040562952909,-4.302507647442,-2.568198724908,-999.999,-999.999,-9.44288413592,-0.2155461916138,-999.999,-2.175882509404,-999.999,-7.587842108937,-1.889198517353,-0.2208679154243,0.0,-2.132875498141,-2.442759329371,-999.999,-6.349438191294,-3.677350972092,-4.259055041098,-3.097241069721,-6.71072198457,-999.999,-16.95200922622,-9.399776710099,-1.557059381435,-999.999,-999.999,-2.712423375252,-999.999,-6.067671922694,-8.900854340472,-6.388086595632,-3.472716771372,-4.862836888143,-2.365007089264,-7.443024694407
17,1,              transp,12,0.973667,55.2486,14,8.155189714755,0.2679006163721,7.900692901189,24.99676512644,15.59187210851,6.558269397515e-09,1.324248884663e-07,0.0001463909556021,0.8221823592818,0.8408229687391,0.1152777885269,0.0215754963439,0.009064613515213,0.07973975123421,0.0001115361153454,9.431221312282e-08,3.867706172778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00838165632881,0.003141783836465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3229440169845,-999.999,-4.825967692402,-999.999,-0.2159249589427,-7.040589034336,-4.3025099291,-2.568285081659,-999.999,-999.999,-9.442874279404,-0.2155584483484,-999.999,-2.175862234735,-999.999,-7.587817723174,-1.889222586623,-0.2207384981869,0.0,-2.132872636314,-2.442762979224,-999.999,-6.349437641233,-3.677388911833,-4.259063411972,-3.097238102861,-6.710724322438,-999.999,-16.95220402755,-9.399821140984,-1.556961604782,-999.999,-999.999,-2.712420384336,-999.999,-6.067670152577,-8.900969872477,-6.388088885388,-3.472693552416,-4.862885757816,-2.365023640634,-7.443014056708
18,1,              transp,12,0.973667,59.1949,15,8.155232860192,0.2679006163721,7.900692901189,24.99121091906,15.59187193315,6.558269471276e-09,1.324248899557e-07,0.0001463909572485,0.822182368529,0.8408229781958,0.115277477681,0.0215751844442,0.009064613617164,0.07973975213105,0.0001115361165999,9.431221418356e-08,3.867706216279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01152058543796,0.00313892910915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3230121120314,-999.999,-4.825899797119,-999.999,-0.2158595310862,-7.04064678656,-4.302502921486,-2.568485796185,-999.999,-999.999,-9.442844943899,-0.215580960148,-999.999,-2.17581043583,-999.999,-7.587745140943,-1.889270924469,-0.2204284294543,0.0,-2.132862773265,-2.442766983822,-999.999,-6.34942855146,-3.677472808219,-4.259067397311,-3.097226623607,-6.710717359167,-999.999,-16.95265538156,-9.399921663508,-1.556725893735,-999.999,-999.999,-2.712408871385,-999.999,-6.067653475607,-8.901243268843,-6.388081854723,-3.472636143196,-4.86299190874,-2.3650544855,-7.442984085553
19,1,              transp,12,0.973667,63.1413,16,8.155313727059,0.2679006163721,7.900692901189,24.98079678637,15.59187160424,6.558269609623e-09,1.324248927492e-07,0.0001463909603367,0.8221823858729,0.840822995933,0.1152768946581,0.02157459944463,0.009064613808382,0.07973975381316,0.0001115361189527,9.431221617309e-08,3.867706297868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01465511661829,0.003134531180326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3231397969189,-999.999,-4.825772480138,-999.999,-0.2157368503378,-7.04075507699,-4.302489800314,-2.568862247209,-999.999,-999.999,-9.442789928186,-0.2156231750403,-999.999,-2.175713312475,-999.999,-7.587609061249,-1.889361553473,-0.2198469408598,0.0,-2.132844277752,-2.44277449994,-999.999,-6.349411519105,-3.677630099985,-4.259074902573,-3.097205107582,-6.710704320495,-999.999,-16.95350172074,-9.400110147537,-1.556283888707,-999.999,-999.999,-2.712387292148,-999.999,-6.067622247316,-8.901756008954,-6.388068689628,-3.472528487622,-4.863190973917,-2.365112329863,-7.442927920876
20,1,              transp,12,0.973667,67.0876,17,8.155443030407,0.2679006163721,7.900692901189,24.96413418081,15.59187107769,6.558269831099e-09,1.324248972212e-07,0.0001463909652803,0.8221824136383,0.8408230243279,0.1152759613135,0.02157366293565,0.009064614114497,0.079739756506,0.0001115361227194,9.431221935806e-08,3.867706428482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01778394837257,0.003128831754279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323344110973,-999.999,-4.825568736681,-999.999,-0.215540551484,-7.040928355374,-4.302468855551,-2.569464871325,-999.999,-999.999,-9.442701871403,-0.2156907332029,-999.999,-2.175557913906,-999.999,-7.587391366146,-1.889506547876,-0.2189162608356,0.0,-2.132814678688,-2.442786546081,-999.999,-6.349384297087,-3.677881729085,-4.259086999875,-3.097170702473,-6.710683505987,-999.999,-16.95485600105,-9.40041173382,-1.555576553221,-999.999,-999.999,-2.71235278582,-999.999,-6.067572393344,-8.902576724601,-6.388047672681,-3.47235620255,-4.863509565743,-2.365204908682,-7.442838142152
21,1,              transp,12,0.973667,71.0339,18,8.155626034178,0.2679006163721,7.900692901189,24.94052882987,15.59187033115,6.55827014511e-09,1.324249035618e-07,0.0001463909722896,0.8221824530045,0.8408230645866,0.1152746380045,0.02157233514013,0.009064614548512,0.07973976032395,0.0001115361280597,9.431222387376e-08,3.867706613668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02090637597932,0.003122427606752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3236335943987,-999.999,-4.825280023559,-999.999,-0.2152624410211,-7.041173862022,-4.302439287292,-2.570319226037,-999.999,-999.999,-9.442577057588,-0.2157864708385,-999.999,-2.175337763338,-999.999,-7.587083032952,-1.889711931385,-0.2175971685186,0.0,-2.132772733516,-2.442803654338,-999.999,-6.34934579524,-3.678238124244,-4.259104325035,-3.097122005153,-6.710654118571,-999.999,-16.95677485541,-9.400839006128,-1.554574225789,-999.999,-999.999,-2.712303944935,-999.999,-6.067502001388,-8.903740103511,-6.388017998136,-3.472112055756,-4.863961088781,-2.365336120725,-7.442711134
22,1,              transp,12,0.973667,74.9803,19,8.155861021655,0.2679006163721,7.900692901189,24.91017909962,15.59186937027,6.558270549276e-09,1.324249117227e-07,0.0001463909813112,0.8221825036731,0.840823116404,0.1152729347615,0.02157062612254,0.009064615107137,0.07973976523807,0.0001115361349334,9.431222968594e-08,3.867706852023e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02402247857949,0.003116102600169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3240058538171,-999.999,-4.824908688962,-999.999,-0.2149048352107,-7.041489563348,-4.302401449291,-2.571418780124,-999.999,-999.999,-9.442416467717,-0.2159096142166,-999.999,-2.175054708082,-999.999,-7.586686722034,-1.889975952469,-0.2159001085629,0.0,-2.132718781321,-2.442825724575,-999.999,-6.349296400867,-3.678696209825,-4.259126923055,-3.097059468825,-6.710616506729,-999.999,-16.95924245502,-9.401388399542,-1.553285055699,-999.999,-999.999,-2.712241223731,-999.999,-6.067411901543,-8.905237079951,-6.38798001654,-3.471798021218,-4.864541936643,-2.365504923168,-7.442548145017
23,1,              transp,12,0.973667,78.9266,20,8.156139626674,0.2679006163721,7.900692901189,24.87413880095,15.59186822771,6.558271029864e-09,1.324249214268e-07,0.0001463909920387,0.8221825639223,0.8408231780192,0.1152709094622,0.02156859395687,0.009064615771389,0.07973977108138,0.0001115361431067,9.431223659713e-08,3.867707135447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02713310154865,0.003110622969165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324448009054,-999.999,-4.824467536091,-999.999,-0.214480126858,-7.041864531682,-4.302356777339,-2.572726104972,-999.999,-999.999,-9.442225599211,-0.216055923202,-999.999,-2.174718573312,-999.999,-7.586216274515,-1.890289414067,-0.2138832649733,0.0,-2.132654679937,-2.442852041005,-999.999,-6.349237902911,-3.679239986555,-4.259154230118,-3.096985315836,-6.710572094043,-999.999,-16.96217346236,-9.402040867587,-1.551753488868,-999.999,-999.999,-2.712166850772,-999.999,-6.067305498655,-8.907016498152,-6.387935163914,-3.471424912877,-4.865232158734,-2.365705524136,-7.442355044236
24,1,              transp,12,0.973667,82.8729,21,8.156448624526,0.2679006163721,7.900692901189,24.83409402971,15.59186695625,6.558271564667e-09,1.324249322255e-07,0.0001463910039763,0.8221826309682,0.8408232465852,0.1152686556922,0.02156633254578,0.009064616510574,0.07973977758387,0.0001115361522021,9.431224428794e-08,3.867707450844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03023967333408,0.003106571785427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3249394164965,-999.999,-4.82397712024,-999.999,-0.2140081632098,-7.042281256199,-4.302307473928,-2.574180730961,-999.999,-999.999,-9.442013309058,-0.2162185858642,-999.999,-2.174345081729,-999.999,-7.585693773789,-1.890637623948,-0.2116403084694,0.0,-2.132583413967,-2.442881419081,-999.999,-6.34917310628,-3.679843928242,-4.259185172552,-3.096903062335,-6.710523066841,-999.999,-16.96543107085,-9.402765912855,-1.550050885179,-999.999,-999.999,-2.712084352312,-999.999,-6.06718802571,-8.908995868939,-6.387885646795,-3.471010102947,-4.865999664925,-2.36592860283,-7.442141058749
25,1,              transp,12,0.973667,86.8193,22,8.156772434538,0.2679006163721,7.900692901189,24.79204702383,15.59186561902,6.558272127133e-09,1.324249435829e-07,0.0001463910165314,0.8221827014822,0.840823318698,0.1152662853371,0.02156395415434,0.009064617287996,0.07973978442271,0.0001115361617679,9.431225237658e-08,3.867707782557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03334393472856,0.003104261394482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3254555347273,-999.999,-4.823461904697,-999.999,-0.2135125272669,-7.042718922413,-4.302256081768,-2.575710402334,-999.999,-999.999,-9.441790161849,-0.2163894917612,-999.999,-2.173952905905,-999.999,-7.585145395989,-1.891003152787,-0.2092829154049,0.0,-2.132508536886,-2.442912422004,-999.999,-6.349105297748,-3.680477778297,-4.259218343684,-3.096816853353,-6.710471951233,-999.999,-16.9688526181,-9.403527301973,-1.548262173631,-999.999,-999.999,-2.711997885503,-999.999,-6.067065532034,-8.91107674526,-6.387834015534,-3.470574274599,-4.866806218324,-2.366163049489,-7.441917020373
26,1,              transp,12,0.973667,90.7656,23,8.157095591693,0.2679006163721,7.900692901189,24.75000002072,15.59186427954,6.558272690546e-09,1.324249549593e-07,0.0001463910291076,0.8221827721151,0.8408233909321,0.115263910988,0.02156157175535,0.009064618066727,0.07973979127305,0.0001115361713498,9.431226047876e-08,3.867708114826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644766087091,0.003103726142352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3259717969109,-999.999,-4.82294640323,-999.999,-0.2130168154851,-7.043156696737,-4.302205075425,-2.577242443968,-999.999,-999.999,-9.441566766103,-0.2165605105193,-999.999,-2.17356072016,-999.999,-7.584597272372,-1.891368587834,-0.2069231765128,0.0,-2.132433610836,-2.442943584732,-999.999,-6.34903772282,-3.681111332377,-4.259252213464,-3.096730805457,-6.710421207613,-999.999,-16.97227525006,-9.404288784986,-1.546472460319,-999.999,-999.999,-2.711911579145,-999.999,-6.066943912542,-8.913160220342,-6.38778275499,-3.470138161298,-4.867613460393,-2.366397715637,-7.441693643693
27,1,              transp,12,0.973667,94.7119,24,8.157404671753,0.2679006163721,7.900692901189,24.70970497777,15.59186299376,6.558273231374e-09,1.324249658798e-07,0.0001463910411798,0.8221828399165,0.8408234602707,0.1152616318201,0.02155928486028,0.009064618814241,0.0797397978488,0.0001115361805477,9.431226825623e-08,3.867708433777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955243500614,0.003104774135224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3264666833529,-999.999,-4.822452112483,-999.999,-0.2125416872751,-7.043576331975,-4.302156556585,-2.578712874448,-999.999,-999.999,-9.441352445226,-0.2167245094703,-999.999,-2.173184866158,-999.999,-7.584072225925,-1.891718708384,-0.2046595576445,0.0,-2.132361760763,-2.442973599026,-999.999,-6.348973182831,-3.681718210428,-4.259285328018,-3.096648494104,-6.710372927546,-999.999,-16.97555629072,-9.405018627709,-1.544756378156,-999.999,-999.999,-2.711829019501,-999.999,-6.066828181271,-8.915159322434,-6.387733978341,-3.469719951758,-4.868387713956,-2.366622810208,-7.441480194859
