,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp,mass_H2O,Mn,Fe,B,Cl,Na,S(6),Ca,K,Mg,Sr,Ba,Li,Anhydrite,d_Anhydrite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Barite,d_Barite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Goergeyite,d_Goergeyite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Huntite,d_Huntite,Kainite,d_Kainite,Kieserite,d_Kieserite,Labile_S,d_Labile_S,Leonhardite,d_Leonhardite,Leonite,d_Leonite,Magnesite,d_Magnesite,MgCl2_2H2O,d_MgCl2_2H2O,MgCl2_4H2O,d_MgCl2_4H2O,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Pentahydrite,d_Pentahydrite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Schoenite,d_Schoenite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Thenardite,d_Thenardite,Teepleite,d_Teepleite,si_Anhydrite,si_Aragonite,si_Arcanite,si_Artinite,si_Barite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_Calcite,si_Carnallite,si_Celestite,si_Dolomite,si_Epsomite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Goergeyite,si_Gypsum,si_Halite,si_Hexahydrite,si_Huntite,si_Kainite,si_Kieserite,si_Labile_S,si_Leonhardite,si_Leonite,si_Magnesite,si_MgCl2_2H2O,si_MgCl2_4H2O,si_Mirabilite,si_Natron,si_Nesquehonite,si_Pentahydrite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Schoenite,si_Sylvite,si_Syngenite,si_Thenardite,si_Teepleite
28,1,              transp,12,0.973667,98.6582,25,8.157689444898,0.2679006163721,7.900692901189,24.67250955429,15.59186180504,6.558273731375e-09,1.324249759758e-07,0.0001463910523406,0.8221829025993,0.8408235243747,0.1152595247134,0.02155717060976,0.009064619505324,0.07973980392814,0.0001115361890511,9.431227544657e-08,3.86770872865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426595034533,0.003107068447163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3269236191234,-999.999,-4.821995610678,-999.999,-0.2121030457047,-7.04396377581,-4.302112084806,-2.580072126637,-999.999,-999.999,-9.441154407862,-0.2168759852335,-999.999,-2.172837915882,-999.999,-7.58358777515,-1.892041820086,-0.2025681490951,0.0,-2.132295397717,-2.443001434891,-999.999,-6.348913798067,-3.682278163931,-4.259316465524,-3.096572645797,-6.71032866485,-999.999,-16.97858582871,-9.40569240533,-1.543171485359,-999.999,-999.999,-2.711752941484,-999.999,-6.066722065742,-8.917006765688,-6.387689256224,-3.469333679503,-4.869102971526,-2.366830769104,-7.441283703849
29,1,              transp,12,0.973667,102.605,26,8.15794327577,0.2679006163721,7.900692901189,24.6392993548,15.5918607422,6.558274178432e-09,1.324249850028e-07,0.0001463910623196,0.8221829586449,0.840823581691,0.1152576407226,0.02155528023165,0.009064620123231,0.07973980936376,0.0001115361966542,9.431228187554e-08,3.8677089923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04576971471099,0.003110211257688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327331692886,-999.999,-4.821587830294,-999.999,-0.2117113514559,-7.044309779421,-4.302072633394,-2.581287311445,-999.999,-999.999,-9.440977424302,-0.217011306221,-999.999,-2.172528132251,-999.999,-7.583155398237,-1.892330250605,-0.2006992664382,0.0,-2.132236112633,-2.44302639413,-999.999,-6.348860930653,-3.682777926277,-4.259344729717,-3.096505030727,-6.710289390918,-999.999,-16.98129149165,-9.406294054708,-1.541755739634,-999.999,-999.999,-2.711685120894,-999.999,-6.066627898684,-8.918657986759,-6.387649571252,-3.468988604658,-4.869742050467,-2.367016592273,-7.441108702121
30,1,              transp,12,0.973667,106.551,27,8.158162933865,0.2679006163721,7.900692901189,24.61051718145,15.59185981992,6.558274566358e-09,1.324249928358e-07,0.0001463910709786,0.8221830072777,0.8408236314264,0.115256005911,0.02155363987738,0.00906462065941,0.07973981408042,0.0001115362032517,9.431228745409e-08,3.867709221077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04888352790874,0.003113813197758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327685429656,-999.999,-4.82123427594,-999.999,-0.2113718449926,-7.044609703894,-4.302038637256,-2.582341667203,-999.999,-999.999,-9.440823913002,-0.2171286414975,-999.999,-2.172259648059,-999.999,-7.582780800172,-1.892580176346,-0.1990783820692,0.0,-2.132184707535,-2.443048106222,-999.999,-6.348815230323,-3.683210903882,-4.259369578733,-3.096446512395,-6.710255541561,-999.999,-16.9836369479,-9.406815531676,-1.54052825407,-999.999,-999.999,-2.711626424122,-999.999,-6.066546729219,-8.920090356194,-6.387615365015,-3.468689395537,-4.870296267096,-2.36717775021,-7.440957367032
31,1,              transp,12,0.973667,110.497,28,8.158348033132,0.2679006163721,7.900692901189,24.58623222187,15.59185904093,6.558274894018e-09,1.32424999452e-07,0.0001463910782925,0.8221830483551,0.8408236734351,0.1152546250792,0.02155225436415,0.009064621112291,0.07973981806433,0.0001115362088242,9.431229216606e-08,3.867709414314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05200106779916,0.003117539890416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3279839476981,-999.999,-4.82093585989,-999.999,-0.2110853589037,-7.044862804678,-4.302010093973,-2.583232143311,-999.999,-999.999,-9.440694297144,-0.2172276843892,-999.999,-2.172033110871,-999.999,-7.582464825977,-1.892791016965,-0.1977099038884,0.0,-2.132141316651,-2.44306648414,-999.999,-6.348776755996,-3.683576120514,-4.259390800443,-3.096397196356,-6.710227117036,-999.999,-16.98561632284,-9.407255562202,-1.539492197633,-999.999,-999.999,-2.711576957292,-999.999,-6.066478561836,-8.921299864865,-6.387586638908,-3.468436833584,-4.870764138982,-2.36731380759,-7.440829918489
32,1,              transp,12,0.973667,114.444,29,8.158500304822,0.2679006163721,7.900692901189,24.56623284242,15.59185839884,6.558275164094e-09,1.324250049054e-07,0.000146391084321,0.8221830822134,0.8408237080611,0.1152534869204,0.02155111234655,0.009064621485581,0.07973982134809,0.0001115362134173,9.431229604994e-08,3.86770957359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05512220317907,0.003121135379907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3282298222827,-999.999,-4.820690033601,-999.999,-0.2108494102867,-7.045071267784,-4.301986684644,-2.583966069966,-999.999,-999.999,-9.44058749233,-0.2173092774855,-999.999,-2.171846548319,-999.999,-7.582204675815,-1.892964626896,-0.1965823327012,0.0,-2.132105570727,-2.443081658998,-999.999,-6.348745129913,-3.68387681275,-4.2594084527,-3.096356623567,-6.710203802004,-999.999,-16.98724666873,-9.407617963894,-1.538638723462,-999.999,-999.999,-2.711536260162,-999.999,-6.066422643527,-8.922296581645,-6.387563075194,-3.468228769699,-4.871149618214,-2.367425910114,-7.44072512605
33,1,              transp,12,0.973667,118.39,30,8.158622861115,0.2679006163721,7.900692901189,24.55012223016,15.59185788123,6.558275381812e-09,1.324250093015e-07,0.0001463910891808,0.8221831095078,0.8408237359742,0.115252569411,0.02155019172648,0.009064621786503,0.07973982399525,0.00011153621712,9.431229918086e-08,3.867709701988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05824662996436,0.003124426785296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3284279117093,-999.999,-4.820491959623,-999.999,-0.2106593281579,-7.04523921425,-4.301967890797,-2.584557678388,-999.999,-999.999,-9.44050141416,-0.2173750238944,-999.999,-2.171696260161,-999.999,-7.581995152379,-1.893104463891,-0.1956736243558,0.0,-2.13207676735,-2.443093909537,-999.999,-6.348719691883,-3.684118988166,-4.259422787924,-3.096323966486,-6.710185081817,-999.999,-16.98856018191,-9.407909914109,-1.53795103755,-999.999,-999.999,-2.711503502813,-999.999,-6.066377742464,-8.923099919849,-6.387544154469,-3.468061115566,-4.871460256806,-2.36751625125,-7.44064081837
34,1,              transp,12,0.973667,122.336,31,8.158719548653,0.2679006163721,7.900692901189,24.53740332474,15.59185747236,6.558275553793e-09,1.324250127742e-07,0.0001463910930197,0.8221831310683,0.8408237580236,0.1152518446459,0.02154946450413,0.009064622024209,0.07973982608631,0.0001115362200449,9.431230165406e-08,3.867709803413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06137394628436,0.00312731632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3285843131012,-999.999,-4.820335555636,-999.999,-0.2105092554976,-7.045371814824,-4.301953093688,-2.585024983314,-999.999,-999.999,-9.44043343189,-0.2174269407052,-999.999,-2.171577610568,-999.999,-7.581829765598,-1.893214851782,-0.194955978965,0.0,-2.132054022769,-2.443103597623,-999.999,-6.348699633523,-3.684310148468,-4.25943417793,-3.096298201319,-6.710170341407,-999.999,-16.98959727888,-9.408140410913,-1.537408023566,-999.999,-999.999,-2.71147765842,-999.999,-6.066342385191,-8.923734403662,-6.387529255608,-3.467928727332,-4.871705569459,-2.367587596106,-7.440574328011
35,1,              transp,12,0.973667,126.283,32,8.15879444058,0.2679006163721,7.900692901189,24.52754617212,15.59185715534,6.558275687138e-09,1.324250154667e-07,0.0001463910959962,0.8221831477852,0.8408237751195,0.1152512827006,0.02154890065365,0.009064622208515,0.0797398277076,0.0001115362223127,9.431230357165e-08,3.867709882052e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06450371290236,0.003129766617993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3287055332905,-999.999,-4.820214324458,-999.999,-0.210392944437,-7.045474587105,-4.301941650293,-2.585387293721,-999.999,-999.999,-9.440380729957,-0.2174671833679,-999.999,-2.171485656495,-999.999,-7.581701606899,-1.893300396491,-0.1943996556242,0.0,-2.132036392639,-2.443111115972,-999.999,-6.34868410304,-3.684458278999,-4.259443049331,-3.096278243474,-6.710158941072,-999.999,-16.99040109757,-9.408319051884,-1.536987124561,-999.999,-999.999,-2.711457639135,-999.999,-6.066315038499,-8.924226292154,-6.387517732392,-3.467826108412,-4.871895730267,-2.367642902278,-7.440522839448
36,1,              transp,12,0.973667,130.229,33,8.158851477117,0.2679006163721,7.900692901189,24.5200359598,15.59185691372,6.55827578877e-09,1.324250175188e-07,0.0001463910982648,0.8221831605264,0.8408237881495,0.1152508544039,0.02154847090487,0.009064622348986,0.07973982894331,0.0001115362240412,9.431230503318e-08,3.867709941989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06763549694634,0.003131784043981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3287978968741,-999.999,-4.820121947239,-999.999,-0.2103043237004,-7.045552893806,-4.301932945797,-2.585663427145,-999.999,-999.999,-9.440340566915,-0.2174978486275,-999.999,-2.171415595871,-999.999,-7.581603971586,-1.893365569952,-0.1939757033549,0.0,-2.132022958353,-2.443116850147,-999.999,-6.348672278935,-3.684571129397,-4.259449834372,-3.096263043452,-6.710150268866,-999.999,-16.99101357105,-9.408455162783,-1.536666402569,-999.999,-999.999,-2.711442392277,-999.999,-6.066294235279,-8.924601160211,-6.387508966516,-3.467747911991,-4.872040640198,-2.36768504847,-7.440483634367
37,1,              transp,12,0.973667,134.175,34,8.158894240918,0.2679006163721,7.900692901189,24.51440329988,15.59185673246,6.558275865013e-09,1.324250190584e-07,0.0001463910999666,0.8221831700847,0.8408237979245,0.1152505330974,0.02154814850903,0.009064622454367,0.07973982987033,0.0001115362253378,9.431230612961e-08,3.867709986953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076890002028,0.003133403073941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3288671725979,-999.999,-4.820052658301,-999.999,-0.2102378565646,-7.045611626111,-4.301926425531,-2.585870576817,-999.999,-999.999,-9.440310439417,-0.2175208499477,-999.999,-2.171363050187,-999.999,-7.581530750439,-1.893414448086,-0.1936576898325,0.0,-2.132012881614,-2.443121154133,-999.999,-6.348663415762,-3.684655760977,-4.259454937842,-3.096251646814,-6.710143772525,-999.999,-16.99147294899,-9.408557247943,-1.536425840043,-999.999,-999.999,-2.7114309605,-999.999,-6.066278651228,-8.924882365671,-6.387502399895,-3.467689258669,-4.872149337128,-2.367716662744,-7.440454244342
38,1,              transp,12,0.973667,138.122,35,8.158925841443,0.2679006163721,7.900692901189,24.51024002894,15.59185659845,6.558275921378e-09,1.324250201965e-07,0.0001463911012248,0.8221831771509,0.840823805151,0.1152502955637,0.02154791017002,0.009064622532273,0.07973983055565,0.0001115362262964,9.431230694018e-08,3.867710020194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07390357341093,0.003134673390649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.328918378069,-999.999,-4.820001441417,-999.999,-0.2101887278074,-7.045655038203,-4.301921610671,-2.586023714797,-999.999,-999.999,-9.440288168391,-0.217537852233,-999.999,-2.171324211952,-999.999,-7.5814766334,-1.893450574323,-0.1934226091766,0.0,-2.132005433025,-2.443124337188,-999.999,-6.348656867423,-3.68471831133,-4.259458718066,-3.096243225074,-6.710138975185,-999.999,-16.99181250181,-9.408632703289,-1.536248021365,-999.999,-999.999,-2.711422512779,-999.999,-6.0662671427,-8.925090243191,-6.387497550595,-3.467645902902,-4.872229686319,-2.367740032369,-7.440432528881
39,1,              transp,12,0.973667,142.068,36,8.158948879501,0.2679006163721,7.900692901189,24.50720431011,15.59185650073,6.558275962484e-09,1.324250210265e-07,0.0001463911021423,0.8221831823041,0.840823810421,0.1152501223372,0.02154773635627,0.009064622589087,0.07973983105543,0.0001115362269955,9.43123075313e-08,3.867710044436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07703922365771,0.003135650246784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3289557162911,-999.999,-4.81996409399,-999.999,-0.2101529042852,-7.045686693528,-4.301918102228,-2.586135392518,-999.999,-999.999,-9.44027192756,-0.2175502504351,-999.999,-2.171295892339,-999.999,-7.581437174632,-1.893476915794,-0.1932511816225,0.0,-2.132000001459,-2.443126659156,-999.999,-6.348652094041,-3.68476391913,-4.259461478817,-3.096237085219,-6.710135479431,-999.999,-16.99206009916,-9.408687723403,-1.536118355693,-999.999,-999.999,-2.711416353976,-999.999,-6.066258756486,-8.925241836585,-6.387494016945,-3.467614287545,-4.872288278552,-2.36775707409,-7.440416698743
40,1,              transp,12,0.973667,146.014,37,8.158965464808,0.2679006163721,7.900692901189,24.50501859219,15.59185643036,6.558275992083e-09,1.324250216241e-07,0.000146391102803,0.8221831860148,0.8408238142158,0.1152499976012,0.02154761119736,0.009064622629998,0.07973983141531,0.0001115362274989,9.431230795695e-08,3.867710061891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801756116097,0.003136387951985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3289826002822,-999.999,-4.819937202911,-999.999,-0.2101271111023,-7.045709485716,-4.301915577399,-2.586215808133,-999.999,-999.999,-9.440260233357,-0.2175591775079,-999.999,-2.171275502183,-999.999,-7.581408765139,-1.893495881352,-0.1931277461654,0.0,-2.131996090573,-2.443128331491,-999.999,-6.348648657962,-3.684796755792,-4.259463468822,-3.096232665044,-6.710132963693,-999.999,-16.9922383728,-9.408727338196,-1.536024993157,-999.999,-999.999,-2.711411920157,-999.999,-6.066252721243,-8.925350992229,-6.387491473918,-3.46759152356,-4.872330467197,-2.367769344844,-7.440405303167
